Zeit;Kanal A
(ms);(mV)

-15,52444374;-3,16437000
-15,51944374;-3,53654000
-15,51444374;-3,16437000
-15,50944374;-3,53654000
-15,50444374;-3,53654000
-15,49944374;-3,16437000
-15,49444374;-2,23363700
-15,48944374;-2,60580700
-15,48444374;-2,23363700
-15,47944374;-0,74434050
-15,47444374;0,00000000
-15,46944374;0,55794780
-15,46444374;1,48868100
-15,45944374;2,04724400
-15,45444374;2,79220000
-15,44944374;3,72293300
-15,44444374;4,46727300
-15,43944374;4,46727300
-15,43444374;4,28149600
-15,42944374;3,35014700
-15,42444374;2,41941400
-15,41944374;2,79220000
-15,41444374;1,11651100
-15,40944374;0,00000000
-15,40444374;-1,11651100
-15,39944374;-1,67507400
-15,39444374;-2,60580700
-15,38944374;-2,79220000
-15,38444374;-3,16437000
-15,37944374;-4,09510300
-15,37444374;-3,90871000
-15,36944374;-3,53654000
-15,36444374;-3,90871000
-15,35944374;-2,79220000
-15,35444374;-2,04724400
-15,34944374;-1,48868100
-15,34444374;-0,74434050
-15,33944374;-0,37217020
-15,33444374;0,00000000
-15,32944374;-0,18577760
-15,32444374;0,18577760
-15,31944374;-0,37217020
-15,31444374;-0,74434050
-15,30944374;-0,93073320
-15,30444374;-1,48868100
-15,29944374;-1,86146600
-15,29444374;-2,60580700
-15,28944374;-2,79220000
-15,28444374;-3,53654000
-15,27944374;-3,16437000
-15,27444374;-3,72293300
-15,26944374;-2,97797700
-15,26444374;-2,23363700
-15,25944374;-1,30290300
-15,25444374;-0,37217020
-15,24944374;0,93073320
-15,24444374;1,86146600
-15,23944374;3,16437000
-15,23444374;4,65366600
-15,22944374;5,77017700
-15,22444374;6,14296200
-15,21944374;6,51513300
-15,21444374;7,63164300
-15,20944374;7,44586600
-15,20444374;7,63164300
-15,19944374;7,07369500
-15,19444374;6,14296200
-15,18944374;5,58439900
-15,18444374;5,02583600
-15,17944374;4,28149600
-15,17444374;4,09510300
-15,16944374;3,35014700
-15,16444374;2,79220000
-15,15944374;2,04724400
-15,15444375;2,97797700
-15,14944375;3,35014700
-15,14444375;3,72293300
-15,13944375;3,72293300
-15,13444375;4,46727300
-15,12944375;4,65366600
-15,12444375;5,21222900
-15,11944375;6,14296200
-15,11444375;6,14296200
-15,10944375;6,70091000
-15,10444375;6,88730300
-15,09944375;6,70091000
-15,09444375;6,51513300
-15,08944375;6,70091000
-15,08444375;5,77017700
-15,07944375;5,77017700
-15,07444375;5,39800700
-15,06944375;4,83944400
-15,06444375;4,28149600
-15,05944375;4,65366600
-15,05444375;3,90871000
-15,04944375;3,53654000
-15,04444375;2,79220000
-15,03944375;3,16437000
-15,03444375;2,79220000
-15,02944375;2,79220000
-15,02444375;2,41941400
-15,01944375;2,41941400
-15,01444375;2,60580700
-15,00944375;2,41941400
-15,00444375;2,04724400
-14,99944375;2,04724400
-14,99444375;2,79220000
-14,98944375;2,79220000
-14,98444375;2,41941400
-14,97944375;2,41941400
-14,97444375;2,97797700
-14,96944375;2,23363700
-14,96444375;2,60580700
-14,95944375;2,79220000
-14,95444375;2,60580700
-14,94944375;2,60580700
-14,94444375;2,97797700
-14,93944375;2,79220000
-14,93444375;2,41941400
-14,92944375;2,04724400
-14,92444375;1,48868100
-14,91944375;1,86146600
-14,91444375;1,86146600
-14,90944375;1,86146600
-14,90444375;1,67507400
-14,89944375;1,11651100
-14,89444375;1,11651100
-14,88944375;0,74434050
-14,88444375;1,11651100
-14,87944375;0,74434050
-14,87444375;0,74434050
-14,86944375;1,11651100
-14,86444375;0,74434050
-14,85944375;1,11651100
-14,85444375;2,04724400
-14,84944375;1,67507400
-14,84444375;2,23363700
-14,83944375;1,86146600
-14,83444375;2,41941400
-14,82944375;2,60580700
-14,82444375;2,04724400
-14,81944375;2,04724400
-14,81444375;2,04724400
-14,80944375;0,74434050
-14,80444375;0,00000000
-14,79944375;-0,93073320
-14,79444375;-1,67507400
-14,78944375;-2,97797700
-14,78444375;-4,09510300
-14,77944375;-4,65366600
-14,77444375;-5,77017700
-14,76944375;-7,44586600
-14,76444375;-7,07369500
-14,75944376;-6,88730300
-14,75444376;-7,07369500
-14,74944376;-6,32874000
-14,74444376;-5,95657000
-14,73944376;-4,83944400
-14,73444376;-3,16437000
-14,72944376;-1,67507400
-14,72444376;-0,74434050
-14,71944376;0,00000000
-14,71444376;0,55794780
-14,70944376;1,86146600
-14,70444376;1,67507400
-14,69944376;2,23363700
-14,69444376;1,48868100
-14,68944376;0,74434050
-14,68444376;0,00000000
-14,67944376;-0,37217020
-14,67444376;-1,11651100
-14,66944376;-1,30290300
-14,66444376;-1,67507400
-14,65944376;-1,67507400
-14,65444376;-1,48868100
-14,64944376;-0,93073320
-14,64444376;0,00000000
-14,63944376;0,93073320
-14,63444376;1,86146600
-14,62944376;2,97797700
-14,62444376;3,72293300
-14,61944376;5,02583600
-14,61444376;5,39800700
-14,60944376;5,21222900
-14,60444376;4,83944400
-14,59944376;5,39800700
-14,59444376;4,28149600
-14,58944376;3,35014700
-14,58444376;2,60580700
-14,57944376;1,48868100
-14,57444376;0,00000000
-14,56944376;-0,55794780
-14,56444376;-2,23363700
-14,55944376;-2,60580700
-14,55444376;-3,53654000
-14,54944376;-4,46727300
-14,54444376;-4,65366600
-14,53944376;-4,83944400
-14,53444376;-4,65366600
-14,52944376;-4,09510300
-14,52444376;-3,90871000
-14,51944376;-3,53654000
-14,51444376;-2,97797700
-14,50944376;-2,60580700
-14,50444376;-1,30290300
-14,49944376;-0,74434050
-14,49444376;-1,67507400
-14,48944376;-0,74434050
-14,48444376;-0,37217020
-14,47944376;-0,74434050
-14,47444376;-0,37217020
-14,46944376;-1,11651100
-14,46444376;-1,30290300
-14,45944376;-1,30290300
-14,45444376;-1,67507400
-14,44944376;-1,86146600
-14,44444376;-2,23363700
-14,43944376;-2,79220000
-14,43444376;-3,16437000
-14,42944376;-2,97797700
-14,42444376;-3,72293300
-14,41944376;-3,72293300
-14,41444376;-3,16437000
-14,40944376;-3,90871000
-14,40444376;-3,72293300
-14,39944376;-3,53654000
-14,39444376;-3,90871000
-14,38944376;-3,72293300
-14,38444376;-3,53654000
-14,37944376;-3,90871000
-14,37444376;-3,90871000
-14,36944376;-3,16437000
-14,36444377;-3,16437000
-14,35944377;-2,04724400
-14,35444377;-2,04724400
-14,34944377;-0,74434050
-14,34444377;0,00000000
-14,33944377;1,48868100
-14,33444377;1,48868100
-14,32944377;2,79220000
-14,32444377;2,97797700
-14,31944377;3,72293300
-14,31444377;3,35014700
-14,30944377;3,53654000
-14,30444377;2,97797700
-14,29944377;2,97797700
-14,29444377;1,86146600
-14,28944377;1,86146600
-14,28444377;-0,37217020
-14,27944377;-1,11651100
-14,27444377;-2,79220000
-14,26944377;-3,53654000
-14,26444377;-4,09510300
-14,25944377;-4,83944400
-14,25444377;-5,77017700
-14,24944377;-5,58439900
-14,24444377;-5,77017700
-14,23944377;-5,39800700
-14,23444377;-4,09510300
-14,22944377;-3,90871000
-14,22444377;-2,97797700
-14,21944377;-2,41941400
-14,21444377;-1,67507400
-14,20944377;-1,30290300
-14,20444377;-1,30290300
-14,19944377;-0,93073320
-14,19444377;-0,74434050
-14,18944377;-1,11651100
-14,18444377;-1,86146600
-14,17944377;-2,04724400
-14,17444377;-3,35014700
-14,16944377;-3,35014700
-14,16444377;-4,46727300
-14,15944377;-5,02583600
-14,15444377;-5,02583600
-14,14944377;-4,46727300
-14,14444377;-4,46727300
-14,13944377;-3,90871000
-14,13444377;-2,97797700
-14,12944377;-2,04724400
-14,12444377;0,00000000
-14,11944377;0,74434050
-14,11444377;1,67507400
-14,10944377;3,35014700
-14,10444377;4,28149600
-14,09944377;5,39800700
-14,09444377;6,51513300
-14,08944377;6,88730300
-14,08444377;7,07369500
-14,07944377;6,51513300
-14,07444377;6,70091000
-14,06944377;6,14296200
-14,06444377;5,58439900
-14,05944377;4,83944400
-14,05444377;3,90871000
-14,04944377;3,35014700
-14,04444377;2,41941400
-14,03944377;2,04724400
-14,03444377;1,48868100
-14,02944377;1,48868100
-14,02444377;1,11651100
-14,01944377;1,48868100
-14,01444377;2,41941400
-14,00944377;2,41941400
-14,00444377;3,16437000
-13,99944377;4,28149600
-13,99444377;4,65366600
-13,98944377;4,65366600
-13,98444377;4,65366600
-13,97944377;5,21222900
-13,97444377;5,58439900
-13,96944378;5,21222900
-13,96444378;5,02583600
-13,95944378;5,39800700
-13,95444378;4,83944400
-13,94944378;4,46727300
-13,94444378;3,90871000
-13,93944378;3,90871000
-13,93444378;3,72293300
-13,92944378;3,72293300
-13,92444378;2,97797700
-13,91944378;2,41941400
-13,91444378;2,79220000
-13,90944378;2,79220000
-13,90444378;2,97797700
-13,89944378;2,04724400
-13,89444378;2,41941400
-13,88944378;1,86146600
-13,88444378;2,79220000
-13,87944378;2,60580700
-13,87444378;1,86146600
-13,86944378;1,86146600
-13,86444378;1,86146600
-13,85944378;0,93073320
-13,85444378;2,04724400
-13,84944378;1,86146600
-13,84444378;1,48868100
-13,83944378;2,04724400
-13,83444378;1,67507400
-13,82944378;1,86146600
-13,82444378;1,86146600
-13,81944378;2,04724400
-13,81444378;1,48868100
-13,80944378;1,86146600
-13,80444378;1,86146600
-13,79944378;1,86146600
-13,79444378;1,11651100
-13,78944378;2,04724400
-13,78444378;1,11651100
-13,77944378;1,86146600
-13,77444378;1,30290300
-13,76944378;1,11651100
-13,76444378;0,93073320
-13,75944378;0,55794780
-13,75444378;0,55794780
-13,74944378;0,55794780
-13,74444378;1,11651100
-13,73944378;0,93073320
-13,73444378;0,55794780
-13,72944378;1,48868100
-13,72444378;1,86146600
-13,71944378;1,86146600
-13,71444378;2,79220000
-13,70944378;2,04724400
-13,70444378;2,79220000
-13,69944378;2,41941400
-13,69444378;2,41941400
-13,68944378;1,86146600
-13,68444378;1,48868100
-13,67944378;1,86146600
-13,67444378;0,74434050
-13,66944378;-1,30290300
-13,66444378;-2,23363700
-13,65944378;-3,16437000
-13,65444378;-4,65366600
-13,64944378;-5,39800700
-13,64444378;-6,51513300
-13,63944378;-6,70091000
-13,63444378;-7,25947300
-13,62944378;-6,70091000
-13,62444378;-6,70091000
-13,61944378;-5,95657000
-13,61444378;-5,21222900
-13,60944378;-3,53654000
-13,60444378;-2,04724400
-13,59944378;-0,93073320
-13,59444378;0,55794780
-13,58944378;0,74434050
-13,58444378;1,67507400
-13,57944378;1,86146600
-13,57444379;1,67507400
-13,56944379;1,48868100
-13,56444379;0,93073320
-13,55944379;0,00000000
-13,55444379;-0,37217020
-13,54944379;-1,48868100
-13,54444379;-1,30290300
-13,53944379;-2,60580700
-13,53444379;-2,23363700
-13,52944379;-1,67507400
-13,52444379;-1,11651100
-13,51944379;-0,55794780
-13,51444379;0,37217020
-13,50944379;1,30290300
-13,50444379;2,23363700
-13,49944379;3,35014700
-13,49444379;4,09510300
-13,48944379;4,83944400
-13,48444379;4,83944400
-13,47944379;4,83944400
-13,47444379;4,83944400
-13,46944379;4,28149600
-13,46444379;3,16437000
-13,45944379;2,04724400
-13,45444379;1,48868100
-13,44944379;0,55794780
-13,44444379;-1,11651100
-13,43944379;-2,23363700
-13,43444379;-3,35014700
-13,42944379;-4,09510300
-13,42444379;-4,65366600
-13,41944379;-5,21222900
-13,41444379;-5,39800700
-13,40944379;-4,83944400
-13,40444379;-5,39800700
-13,39944379;-5,02583600
-13,39444379;-4,46727300
-13,38944379;-4,09510300
-13,38444379;-3,16437000
-13,37944379;-2,41941400
-13,37444379;-2,23363700
-13,36944379;-1,86146600
-13,36444379;-1,86146600
-13,35944379;-1,11651100
-13,35444379;-1,11651100
-13,34944379;-0,37217020
-13,34444379;-0,55794780
-13,33944379;-0,74434050
-13,33444379;-1,67507400
-13,32944379;-1,48868100
-13,32444379;-1,67507400
-13,31944379;-2,04724400
-13,31444379;-1,86146600
-13,30944379;-2,23363700
-13,30444379;-2,04724400
-13,29944379;-2,60580700
-13,29444379;-2,79220000
-13,28944379;-2,97797700
-13,28444379;-2,60580700
-13,27944379;-2,60580700
-13,27444379;-2,97797700
-13,26944379;-2,97797700
-13,26444379;-2,60580700
-13,25944379;-2,79220000
-13,25444379;-2,79220000
-13,24944379;-2,23363700
-13,24444379;-2,23363700
-13,23944379;-1,67507400
-13,23444379;-1,11651100
-13,22944379;-0,37217020
-13,22444379;0,00000000
-13,21944379;0,93073320
-13,21444379;1,67507400
-13,20944379;2,23363700
-13,20444379;3,16437000
-13,19944379;2,97797700
-13,19444379;3,90871000
-13,18944379;3,53654000
-13,18444379;4,09510300
-13,17944379;3,35014700
-13,17444380;2,60580700
-13,16944380;1,11651100
-13,16444380;0,93073320
-13,15944380;-0,74434050
-13,15444380;-1,86146600
-13,14944380;-2,97797700
-13,14444380;-2,60580700
-13,13944380;-4,09510300
-13,13444380;-4,83944400
-13,12944380;-4,83944400
-13,12444380;-5,02583600
-13,11944380;-5,02583600
-13,11444380;-4,46727300
-13,10944380;-4,28149600
-13,10444380;-3,16437000
-13,09944380;-2,60580700
-13,09444380;-2,60580700
-13,08944380;-1,30290300
-13,08444380;-1,11651100
-13,07944380;-0,37217020
-13,07444380;-0,74434050
-13,06944380;-0,55794780
-13,06444380;-0,74434050
-13,05944380;-1,67507400
-13,05444380;-2,41941400
-13,04944380;-3,35014700
-13,04444380;-4,09510300
-13,03944380;-4,46727300
-13,03444380;-5,02583600
-13,02944380;-5,39800700
-13,02444380;-5,02583600
-13,01944380;-5,02583600
-13,01444380;-4,83944400
-13,00944380;-3,53654000
-13,00444380;-3,53654000
-12,99944380;-2,23363700
-12,99444380;-0,74434050
-12,98944380;0,37217020
-12,98444380;2,04724400
-12,97944380;2,97797700
-12,97444380;4,09510300
-12,96944380;5,21222900
-12,96444380;5,39800700
-12,95944380;6,51513300
-12,95444380;6,51513300
-12,94944380;6,51513300
-12,94444380;6,14296200
-12,93944380;5,39800700
-12,93444380;5,21222900
-12,92944380;4,28149600
-12,92444380;3,35014700
-12,91944380;3,35014700
-12,91444380;2,79220000
-12,90944380;2,79220000
-12,90444380;2,41941400
-12,89944380;3,53654000
-12,89444380;2,79220000
-12,88944380;3,90871000
-12,88444380;3,90871000
-12,87944380;4,65366600
-12,87444380;5,58439900
-12,86944380;5,21222900
-12,86444380;6,14296200
-12,85944380;7,07369500
-12,85444380;7,44586600
-12,84944380;6,88730300
-12,84444380;7,07369500
-12,83944380;6,51513300
-12,83444380;6,51513300
-12,82944380;6,88730300
-12,82444380;6,32874000
-12,81944380;5,58439900
-12,81444380;5,95657000
-12,80944380;4,83944400
-12,80444380;4,28149600
-12,79944380;4,46727300
-12,79444380;4,09510300
-12,78944380;3,90871000
-12,78444380;3,35014700
-12,77944381;3,35014700
-12,77444381;2,97797700
-12,76944381;2,97797700
-12,76444381;2,97797700
-12,75944381;2,79220000
-12,75444381;2,79220000
-12,74944381;2,79220000
-12,74444381;2,41941400
-12,73944381;1,86146600
-12,73444381;2,41941400
-12,72944381;1,11651100
-12,72444381;1,11651100
-12,71944381;1,11651100
-12,71444381;0,93073320
-12,70944381;1,48868100
-12,70444381;1,30290300
-12,69944381;0,93073320
-12,69444381;1,86146600
-12,68944381;1,86146600
-12,68444381;1,48868100
-12,67944381;1,86146600
-12,67444381;1,86146600
-12,66944381;1,86146600
-12,66444381;1,30290300
-12,65944381;1,11651100
-12,65444381;1,67507400
-12,64944381;0,37217020
-12,64444381;0,93073320
-12,63944381;0,55794780
-12,63444381;0,18577760
-12,62944381;0,18577760
-12,62444381;-0,18577760
-12,61944381;0,00000000
-12,61444381;0,00000000
-12,60944381;0,00000000
-12,60444381;0,55794780
-12,59944381;1,11651100
-12,59444381;1,11651100
-12,58944381;1,48868100
-12,58444381;1,86146600
-12,57944381;1,48868100
-12,57444381;1,48868100
-12,56944381;2,41941400
-12,56444381;2,04724400
-12,55944381;1,11651100
-12,55444381;0,74434050
-12,54944381;0,00000000
-12,54444381;-1,30290300
-12,53944381;-1,30290300
-12,53444381;-2,79220000
-12,52944381;-4,09510300
-12,52444381;-4,83944400
-12,51944381;-5,58439900
-12,51444381;-6,88730300
-12,50944381;-7,25947300
-12,50444381;-6,70091000
-12,49944381;-6,51513300
-12,49444381;-6,14296200
-12,48944381;-4,65366600
-12,48444381;-3,72293300
-12,47944381;-2,97797700
-12,47444381;-1,67507400
-12,46944381;0,37217020
-12,46444381;0,93073320
-12,45944381;2,60580700
-12,45444381;2,41941400
-12,44944381;2,60580700
-12,44444381;2,04724400
-12,43944381;2,23363700
-12,43444381;0,93073320
-12,42944381;0,18577760
-12,42444381;-0,37217020
-12,41944381;-0,93073320
-12,41444381;-1,11651100
-12,40944381;-1,48868100
-12,40444381;-1,67507400
-12,39944381;-0,74434050
-12,39444381;0,00000000
-12,38944381;0,74434050
-12,38444382;1,86146600
-12,37944382;2,79220000
-12,37444382;3,90871000
-12,36944382;4,65366600
-12,36444382;4,83944400
-12,35944382;5,77017700
-12,35444382;5,95657000
-12,34944382;5,77017700
-12,34444382;4,65366600
-12,33944382;4,28149600
-12,33444382;2,97797700
-12,32944382;1,86146600
-12,32444382;0,74434050
-12,31944382;-0,18577760
-12,31444382;-1,30290300
-12,30944382;-2,23363700
-12,30444382;-2,97797700
-12,29944382;-3,72293300
-12,29444382;-4,09510300
-12,28944382;-4,28149600
-12,28444382;-4,65366600
-12,27944382;-4,09510300
-12,27444382;-3,72293300
-12,26944382;-3,35014700
-12,26444382;-2,60580700
-12,25944382;-2,04724400
-12,25444382;-1,67507400
-12,24944382;-1,30290300
-12,24444382;-0,93073320
-12,23944382;0,00000000
-12,23444382;0,00000000
-12,22944382;-0,37217020
-12,22444382;0,00000000
-12,21944382;0,00000000
-12,21444382;-0,37217020
-12,20944382;-1,11651100
-12,20444382;-1,11651100
-12,19944382;-1,48868100
-12,19444382;-1,67507400
-12,18944382;-1,67507400
-12,18444382;-2,60580700
-12,17944382;-2,97797700
-12,17444382;-3,16437000
-12,16944382;-3,72293300
-12,16444382;-3,72293300
-12,15944382;-3,72293300
-12,15444382;-4,09510300
-12,14944382;-4,09510300
-12,14444382;-4,65366600
-12,13944382;-4,09510300
-12,13444382;-4,46727300
-12,12944382;-4,28149600
-12,12444382;-3,53654000
-12,11944382;-3,72293300
-12,11444382;-3,35014700
-12,10944382;-2,60580700
-12,10444382;-2,04724400
-12,09944382;-1,67507400
-12,09444382;0,00000000
-12,08944382;0,55794780
-12,08444382;1,48868100
-12,07944382;2,41941400
-12,07444382;3,35014700
-12,06944382;3,72293300
-12,06444382;3,53654000
-12,05944382;3,72293300
-12,05444382;3,90871000
-12,04944382;3,35014700
-12,04444382;2,79220000
-12,03944382;1,86146600
-12,03444382;0,93073320
-12,02944382;-0,37217020
-12,02444382;-1,86146600
-12,01944382;-2,79220000
-12,01444382;-3,53654000
-12,00944382;-3,72293300
-12,00444382;-4,83944400
-11,99944382;-5,02583600
-11,99444382;-5,02583600
-11,98944383;-4,46727300
-11,98444383;-4,28149600
-11,97944383;-3,90871000
-11,97444383;-3,16437000
-11,96944383;-2,60580700
-11,96444383;-1,67507400
-11,95944383;-1,11651100
-11,95444383;-0,37217020
-11,94944383;-0,37217020
-11,94444383;-0,37217020
-11,93944383;-0,74434050
-11,93444383;-0,93073320
-11,92944383;-1,30290300
-11,92444383;-2,60580700
-11,91944383;-2,79220000
-11,91444383;-3,53654000
-11,90944383;-4,09510300
-11,90444383;-4,46727300
-11,89944383;-4,83944400
-11,89444383;-4,46727300
-11,88944383;-4,09510300
-11,88444383;-3,53654000
-11,87944383;-2,97797700
-11,87444383;-2,04724400
-11,86944383;-0,93073320
-11,86444383;0,37217020
-11,85944383;2,04724400
-11,85444383;3,35014700
-11,84944383;4,65366600
-11,84444383;5,58439900
-11,83944383;6,32874000
-11,83444383;6,14296200
-11,82944383;6,70091000
-11,82444383;6,70091000
-11,81944383;5,95657000
-11,81444383;6,14296200
-11,80944383;5,21222900
-11,80444383;4,65366600
-11,79944383;3,90871000
-11,79444383;3,16437000
-11,78944383;2,79220000
-11,78444383;2,41941400
-11,77944383;2,41941400
-11,77444383;2,60580700
-11,76944383;2,41941400
-11,76444383;2,60580700
-11,75944383;3,16437000
-11,75444383;3,72293300
-11,74944383;3,90871000
-11,74444383;3,90871000
-11,73944383;4,83944400
-11,73444383;4,83944400
-11,72944383;5,39800700
-11,72444383;5,21222900
-11,71944383;4,65366600
-11,71444383;4,65366600
-11,70944383;4,65366600
-11,70444383;3,72293300
-11,69944383;3,90871000
-11,69444383;3,35014700
-11,68944383;2,23363700
-11,68444383;2,97797700
-11,67944383;2,41941400
-11,67444383;1,86146600
-11,66944383;2,04724400
-11,66444383;1,67507400
-11,65944383;1,67507400
-11,65444383;1,86146600
-11,64944383;2,04724400
-11,64444383;1,11651100
-11,63944383;2,23363700
-11,63444383;2,04724400
-11,62944383;2,41941400
-11,62444383;2,04724400
-11,61944383;2,04724400
-11,61444383;1,48868100
-11,60944383;1,67507400
-11,60444383;1,30290300
-11,59944383;1,67507400
-11,59444384;1,30290300
-11,58944384;1,86146600
-11,58444384;1,67507400
-11,57944384;2,41941400
-11,57444384;1,67507400
-11,56944384;1,86146600
-11,56444384;1,86146600
-11,55944384;1,86146600
-11,55444384;1,30290300
-11,54944384;1,48868100
-11,54444384;1,11651100
-11,53944384;1,30290300
-11,53444384;0,55794780
-11,52944384;0,55794780
-11,52444384;0,18577760
-11,51944384;-0,37217020
-11,51444384;0,18577760
-11,50944384;-0,74434050
-11,50444384;-0,93073320
-11,49944384;-0,37217020
-11,49444384;-1,11651100
-11,48944384;-0,74434050
-11,48444384;-0,37217020
-11,47944384;-0,74434050
-11,47444384;-0,18577760
-11,46944384;0,00000000
-11,46444384;-0,18577760
-11,45944384;0,37217020
-11,45444384;0,55794780
-11,44944384;0,74434050
-11,44444384;1,11651100
-11,43944384;1,11651100
-11,43444384;1,11651100
-11,42944384;0,18577760
-11,42444384;0,00000000
-11,41944384;-1,11651100
-11,41444384;-1,86146600
-11,40944384;-2,97797700
-11,40444384;-4,46727300
-11,39944384;-5,21222900
-11,39444384;-6,51513300
-11,38944384;-6,32874000
-11,38444384;-7,63164300
-11,37944384;-7,07369500
-11,37444384;-6,88730300
-11,36944384;-6,32874000
-11,36444384;-5,95657000
-11,35944384;-4,28149600
-11,35444384;-2,97797700
-11,34944384;-1,67507400
-11,34444384;0,18577760
-11,33944384;0,55794780
-11,33444384;1,48868100
-11,32944384;2,04724400
-11,32444384;2,23363700
-11,31944384;2,23363700
-11,31444384;1,86146600
-11,30944384;1,48868100
-11,30444384;-0,18577760
-11,29944384;-0,18577760
-11,29444384;-1,11651100
-11,28944384;-2,04724400
-11,28444384;-2,04724400
-11,27944384;-1,11651100
-11,27444384;-2,41941400
-11,26944384;-0,74434050
-11,26444384;-1,11651100
-11,25944384;0,55794780
-11,25444384;1,67507400
-11,24944384;2,60580700
-11,24444384;3,16437000
-11,23944384;4,28149600
-11,23444384;4,83944400
-11,22944384;5,39800700
-11,22444384;5,39800700
-11,21944384;5,02583600
-11,21444384;3,53654000
-11,20944384;3,53654000
-11,20444384;1,86146600
-11,19944385;1,11651100
-11,19444385;0,00000000
-11,18944385;-1,11651100
-11,18444385;-2,41941400
-11,17944385;-3,35014700
-11,17444385;-3,72293300
-11,16944385;-5,02583600
-11,16444385;-4,83944400
-11,15944385;-5,02583600
-11,15444385;-5,02583600
-11,14944385;-5,02583600
-11,14444385;-3,90871000
-11,13944385;-3,16437000
-11,13444385;-3,90871000
-11,12944385;-2,60580700
-11,12444385;-2,41941400
-11,11944385;-1,67507400
-11,11444385;-0,74434050
-11,10944385;-0,55794780
-11,10444385;-0,37217020
-11,09944385;0,00000000
-11,09444385;-0,37217020
-11,08944385;0,18577760
-11,08444385;0,18577760
-11,07944385;-0,55794780
-11,07444385;-1,30290300
-11,06944385;-1,30290300
-11,06444385;-1,30290300
-11,05944385;-1,86146600
-11,05444385;-2,23363700
-11,04944385;-2,60580700
-11,04444385;-2,60580700
-11,03944385;-3,16437000
-11,03444385;-2,79220000
-11,02944385;-3,53654000
-11,02444385;-3,90871000
-11,01944385;-3,90871000
-11,01444385;-4,28149600
-11,00944385;-4,09510300
-11,00444385;-4,09510300
-10,99944385;-3,90871000
-10,99444385;-3,72293300
-10,98944385;-3,16437000
-10,98444385;-3,35014700
-10,97944385;-2,41941400
-10,97444385;-2,04724400
-10,96944385;-1,30290300
-10,96444385;-0,18577760
-10,95944385;0,74434050
-10,95444385;2,04724400
-10,94944385;2,04724400
-10,94444385;2,79220000
-10,93944385;3,90871000
-10,93444385;3,90871000
-10,92944385;3,16437000
-10,92444385;2,23363700
-10,91944385;3,35014700
-10,91444385;1,86146600
-10,90944385;0,93073320
-10,90444385;0,18577760
-10,89944385;-1,11651100
-10,89444385;-1,67507400
-10,88944385;-2,41941400
-10,88444385;-3,53654000
-10,87944385;-5,02583600
-10,87444385;-4,46727300
-10,86944385;-4,46727300
-10,86444385;-5,02583600
-10,85944385;-4,28149600
-10,85444385;-4,09510300
-10,84944385;-3,72293300
-10,84444385;-2,97797700
-10,83944385;-2,04724400
-10,83444385;-1,86146600
-10,82944385;-1,67507400
-10,82444385;-1,30290300
-10,81944385;-0,37217020
-10,81444385;-1,11651100
-10,80944385;-0,93073320
-10,80444385;-1,30290300
-10,79944386;-2,04724400
-10,79444386;-2,60580700
-10,78944386;-2,79220000
-10,78444386;-3,35014700
-10,77944386;-4,09510300
-10,77444386;-3,90871000
-10,76944386;-3,72293300
-10,76444386;-3,53654000
-10,75944386;-3,16437000
-10,75444386;-2,97797700
-10,74944386;-1,48868100
-10,74444386;-0,74434050
-10,73944386;0,55794780
-10,73444386;2,04724400
-10,72944386;2,60580700
-10,72444386;4,83944400
-10,71944386;4,83944400
-10,71444386;5,21222900
-10,70944386;5,39800700
-10,70444386;5,95657000
-10,69944386;5,77017700
-10,69444386;5,58439900
-10,68944386;5,21222900
-10,68444386;4,28149600
-10,67944386;3,72293300
-10,67444386;3,90871000
-10,66944386;2,79220000
-10,66444386;2,41941400
-10,65944386;2,04724400
-10,65444386;2,60580700
-10,64944386;2,97797700
-10,64444386;2,79220000
-10,63944386;3,35014700
-10,63444386;3,35014700
-10,62944386;4,83944400
-10,62444386;5,21222900
-10,61944386;5,77017700
-10,61444386;6,14296200
-10,60944386;6,32874000
-10,60444386;6,51513300
-10,59944386;6,70091000
-10,59444386;6,14296200
-10,58944386;6,70091000
-10,58444386;5,77017700
-10,57944386;5,77017700
-10,57444386;5,21222900
-10,56944386;4,83944400
-10,56444386;5,02583600
-10,55944386;3,90871000
-10,55444386;3,90871000
-10,54944386;3,35014700
-10,54444386;2,97797700
-10,53944386;2,79220000
-10,53444386;2,79220000
-10,52944386;2,60580700
-10,52444386;2,41941400
-10,51944386;2,79220000
-10,51444386;2,79220000
-10,50944386;2,79220000
-10,50444386;2,97797700
-10,49944386;2,60580700
-10,49444386;2,23363700
-10,48944386;2,60580700
-10,48444386;2,23363700
-10,47944386;2,04724400
-10,47444386;1,86146600
-10,46944386;2,04724400
-10,46444386;1,48868100
-10,45944386;1,48868100
-10,45444386;1,86146600
-10,44944386;1,48868100
-10,44444386;1,67507400
-10,43944386;1,86146600
-10,43444386;1,48868100
-10,42944386;1,11651100
-10,42444386;1,11651100
-10,41944386;1,11651100
-10,41444386;1,11651100
-10,40944386;0,93073320
-10,40444387;0,55794780
-10,39944387;0,18577760
-10,39444387;0,00000000
-10,38944387;0,18577760
-10,38444387;0,37217020
-10,37944387;0,18577760
-10,37444387;-0,37217020
-10,36944387;-0,55794780
-10,36444387;0,18577760
-10,35944387;0,18577760
-10,35444387;1,11651100
-10,34944387;0,55794780
-10,34444387;0,74434050
-10,33944387;1,11651100
-10,33444387;0,93073320
-10,32944387;2,04724400
-10,32444387;1,48868100
